unit_id,name
3.76.49.96.23,雲林縣立大埤國民中學
3.87.6.13,臺中市立豐陽國民中學
3.97.7.53,高雄市楠梓區右昌國民小學
3.76.57.14,基隆市稅務局
3.95.7.13,臺南市北區開元國民小學
3.79.8.20,臺北市士林區文昌國民小學
3.13.50.41.12,台灣中油股份有限公司油品行銷事業部嘉義營業處
3.82.2.2,新北市政府殯葬管理處
3.92.6.23,國立屏東特殊教育學校
3.95.6.1,臺南市立竹橋國民中學
3.76.47.96.20,彰化縣立二水國民中學
3.95.4.1,臺南市南瀛科學教育館
3.80.8.26,桃園市龜山區福源國民小學
3.71.2.87,金門縣金湖鎮多年國民小學
3.80.22.1,桃園市政府資訊中心
3.76.53.97.24,屏東縣九如鄉後庄國民小學
3.76.42.97.43,宜蘭縣冬山鄉東興國民小學
3.80.7.51,桃園市平鎮區南勢國民小學
3.87.9.1,臺中市太平區太平國民小學
3.76.42.97.84,宜蘭縣冬山鄉清溝國民小學
37181209,新北市八里區農會
3.82.8.55,新北市淡水區新興國民小學
3.97.7.62,高雄市前鎮區光華國民小學
3.76.58.24,新竹市立動物園
3.82.8.19,新北市板橋區莒光國民小學
3.82.8.13,新北市新莊區中港國民小學
3.76.42.97.6,宜蘭縣宜蘭市黎明國民小學
3.76.58.4,新竹市地政事務所
3.97.13.22,高雄市政府警察局左營分局
3.76.49.96.1,雲林縣立斗六國民中學
3.82.8.68,新北市新莊區昌平國民小學
3.97.9.14,高雄市鳳山區鎮北國民小學
3.76.48.97.35,南投縣草屯鎮中原國民小學
3.80.7.34,桃園市中壢區大崙國民小學
3.97.5.9,高雄市立福誠高級中學
3.76.45.97.12,苗栗縣公館鄉五穀國民小學
3.76.55.96.4,花蓮縣立宜昌國民中學
3.82.7.2,新北市板橋區埔墘國民小學
3.76.45.2,苗栗縣警察局
3.76.57.95.24,基隆市立八斗高級中學
3.76.57.97.15,基隆市安樂區安樂國民小學
65650104,番路鄉農會
3.13.50.50.8,台灣中油股份有限公司探採事業部國外業務處
3.97.6.24,高雄市立大灣國民中學
3.76.53.96.41,屏東縣立萬新國民中學
3.82.33.3,新北市立黃金博物館
3.79.39,臺北市中山區公所
3.76.45.97.62,苗栗縣竹南鎮照南國民小學
3.76.53.95.22,屏東縣立枋寮高級中學
3.11.90.31,臺灣花蓮地方法院檢察署
3.82.7.1,新北市板橋區板橋國民小學
3.97.8.10,高雄市大樹區水寮國民小學
3.76.44.97.93,新竹縣竹北市博愛國民小學
3.67.4,金融監督管理委員會檢查局
3.80.6,桃園市立石門國民中學
3.97.8.47,高雄市湖內區文賢國民小學
3.92.5.41,國立中壢高級家事商業職業學校
3.97.5.52,高雄市立獅甲國民中學
3.97.8.13,高雄市鳥松區鳥松國民小學
3.97.8.22,高雄市岡山區前峰國民小學
3.79.98.1.13,臺北市私立滬江高級中學
3.82.5.55,新北市立鶯歌國民中學
3.76.48.54,南投縣竹山鎮公所
3.82.8.84,新北市汐止區樟樹國民小學
3.1.6.1,內政部消防署基隆港務消防隊
3.76.44.96.27,新竹縣立博愛國民中學
3.79.6.13,臺北市立弘道國民中學
3.95.7.15,臺南市安平區石門國民小學
3.76.57.3,基隆市衛生局
3.76.47.97.93,彰化縣社頭鄉清水國民小學
5.4.31,臺灣花蓮地方法院
3.76.42.97.13,宜蘭縣羅東鎮北成國民小學
3.82.11,新北市政府工務局
3.76.49.98.14,雲林縣元長鄉仁德國民小學
3.76.45.97.85,苗栗縣後龍鎮大山國民小學
3.76.45.98.17,苗栗縣造橋鄉龍昇國民小學
3.76.45.98.43,苗栗縣頭份市永貞國民小學
3.82.13.25,新北市政府警察局樹林分局
3.87.7.27,臺中市北屯區北屯國民小學
3.80.8.68,桃園市觀音區上大國民小學
52004750,中山醫學大學附設醫院
3.87.5.57,臺中市立黎明國民中學
3.76.45.96.7,苗栗縣立大湖國民中學
3.76.55.97.51,花蓮縣光復鄉大進國民小學
3.79.7.95,臺北市北投區關渡國民小學
3.76.45.97.11,苗栗縣公館鄉公館國民小學
3.79.8.79,臺北市文山區景興國民小學
3.76.47.97.86,彰化縣永靖鄉永興國民小學
3.80.5.85,桃園市立大竹國民中學
3.97.5.85,高雄市立後勁國民中學
3.79.6.79,臺北市立古亭國民中學
3.76.45.95.22,苗栗縣立興華高級中學
3.82.5.12,新北市立竹圍高級中學
3.97.7.66,高雄市小港區桂林國民小學
3.95.5.98,臺南市立新東國民中學
3.80.7.81,桃園市楊梅區楊明國民小學
3.87.8.86,臺中市清水區槺榔國民小學
3.79.8.48,臺北市中正區螢橋國民小學
3.76.45.24,苗栗縣立體育場
3.95.7.24,臺南市安南區和順國民小學
3.76.45.97.17,苗栗縣公館鄉南河國民小學
3.97.7.10,高雄市前鎮區復興國民小學
3.76.53.97.48,屏東縣潮州鎮光華國民小學
3.76.48.97.50,南投縣竹山鎮中州國民小學
3.79.98.1.8,臺北市私立大同高級中學
3.76.47.98.8,彰化縣二林鎮新生國民小學
3.95.5.72,臺南市立善化國民中學
3.97.7.4,高雄市苓雅區福康國民小學
3.82.7.90,新北市新莊區國泰國民小學
3.79.98.80.1,臺北市私立新民國民小學
3.76.45.96.5,苗栗縣立致民國民中學
20742353,財團法人船舶暨海洋產業研發中心
76907004,中華民國射擊協會
3.76.50.97.29,嘉義縣溪口鄉溪口國民小學
3.76.49.97.98,雲林縣麥寮鄉橋頭國民小學
3.76.48.97.9,南投縣南投市光榮國民小學
3.76.42.97.10,宜蘭縣羅東鎮羅東國民小學
3.76.55.97.44,花蓮縣光復鄉光復國民小學
3.97.5.74,高雄市立龍華國民中學
27942171,台灣彩券股份有限公司
3.76.49.97.75,雲林縣西螺鎮文昌國民小學
3.82.12.2,新北市立八里愛心教養院
3.76.44.3.4,新竹縣政府衛生局
3.80.7.33,桃園市中壢區內定國民小學
3.76.53.98.68,屏東縣瑪家鄉北葉國民小學
3.76.57.97.12,基隆市仁愛區南榮國民小學
3.87.6.4,臺中市立北勢國民中學
3.76.50.98.17,嘉義縣梅山鄉太平國民小學
3.97.8.32,高雄市燕巢區橫山國民小學
3.76.50.5,嘉義縣大林地政事務所
3.97.5.65,高雄市立大義國民中學
3.82.8.86,新北市汐止區金龍國民小學
3.76.48.96.23,南投縣立日新國民中學
3.76.44.97.89,新竹縣竹北市豐田國民小學
3.82.5.9,新北市立新莊高級中學
3.76.48.97.87,南投縣魚池鄉共和國民小學
3.97.8.29,高雄市橋頭區甲圍國民小學
3.76.42.4,宜蘭縣宜蘭地政事務所
3.82.5.87,新北市立深坑國民中學
3.82.7.24,新北市萬里區萬里國民小學
3.82.5.10,新北市立泰山高級中學
3.76.57.96.5,基隆市立中正國民中學
3.76.50.97.23,嘉義縣民雄鄉東榮國民小學
3.76.48.98.29,南投縣仁愛鄉合作國民小學
3.87.9.3,臺中市太平區黃竹國民小學
3.79.6.8,臺北市立大安國民中學
3.97.5.79,高雄市立正興國民中學
A.11.1.10,法務部調查局桃園市調查處
3.80.24.1,桃園市政府就業服務處
3.76.47.98.3,彰化縣二林鎮興華國民小學
3.97.7.81,高雄市左營區新光國民小學
3.76.45.97.97,苗栗縣獅潭鄉獅潭國民小學
3.95.7.94,臺南市麻豆區安業國民小學
55713946,台中市大安區肉品市場
3.71,福建省政府
3.79.7.92,臺北市北投區北投國民小學
3.80.8.66,桃園市觀音區保生國民小學
3.95.7.16,臺南市安平區西門國民小學
3.76.45.97.89,苗栗縣大湖鄉大湖國民小學
3.76.47.97.62,彰化縣溪湖鎮湖南國民小學
3.76.45.97.33,苗栗縣苑裡鎮中山國民小學
3.79.5.23,臺北市立明倫高級中學
3.76.53.97.13,屏東縣屏東市建國國民小學
3.80.7.79,桃園市楊梅區高榮國民小學
3.95.8.37,臺南市北門區錦湖國民小學
3.87.7.49,臺中市西屯區上石國民小學
3.97.9.15,高雄市鳳山區南成國民小學
3.80.8.43,桃園市龍潭區德龍國民小學
3.95.8.36,臺南市北門區文山國民小學
3.76.48.97.21,南投縣埔里鎮史港國民小學
3.76.55.97.89,花蓮縣秀林鄉崇德國民小學
71801404,南榮學校財團法人南榮科技大學
3.76.57.41,基隆市公共汽車管理處
73389703,臺南市歸仁區農會
3.76.55.96.14,花蓮縣立吉安國民中學
3.97.6.13,高雄市立永安國民中學
59667206,員林汽車客運股份有限公司
85746711,高雄市興達港區漁會
3.80.13.2,桃園市政府警察局刑事警察大隊
3.87.7.6,臺中市東區力行國民小學
3.76.53.57,屏東縣麟洛鄉公所
3.87.5.74,臺中市立大墩國民中學
3.45.36,行政院農業委員會花蓮區農業改良場
3.87.9.52,臺中市立大安幼兒園
3.15.18.44,交通部臺灣鐵路管理局花蓮工務段
3.76.50.96.10,嘉義縣立義竹國民中學
3.80.8.59,桃園市新屋區永安國民小學
3.76.53.96.18,屏東縣立麟洛國民中學
3.79.98.40.7,臺北市私立稻江高級護理家事職業學校
3.95.6.3,臺南市立佳興國民中學
67033206,六腳鄉農會
3.76.48.97.17,南投縣埔里鎮南光國民小學
5.1.5,最高行政法院
3.79.7.57,臺北市中山區五常國民小學
3.95.8.2,臺南市下營區東興國民小學
3.87.8.25,臺中市霧峰區光正國民小學
3.76.50.98.25,嘉義縣梅山鄉仁和國民小學
3.80.8.44,桃園市龍潭區潛龍國民小學
3.76.55.97.65,花蓮縣玉里鎮中城國民小學
3.76.57.99.53,基隆市立建德幼兒園
3.10.94.31,新生醫護管理專科學校
3.9.21.5,國立政治大學附屬高級中學
3.82.13.3,新北市政府警察局交通警察大隊
3.76.45.97.38,苗栗縣通霄鎮圳頭國民小學
3.10.90.31,私立樹德科技大學
3.76.45.95.23,苗栗縣立大同高級中學
73990893,財團法人天主教失智老人社會福利基金會
3.76.47.97.38,彰化縣福興鄉西勢國民小學
3.76.45.96.31,苗栗縣立啟新國民中學
3.95.9.13,臺南市新化區口埤實驗小學
3.76.50.60,嘉義縣義竹鄉公所
08500056,中華民國棒球協會
91835992,財團法人台灣省私立孝愛仁愛之家
3.82.7.94,新北市三重區厚德國民小學
5.4.38,臺灣苗栗地方法院
3.76.49.97.31,雲林縣斗南鎮大東國民小學
A.21.100.14,衛生福利部少年之家
3.76.58.3,新竹市衛生局
3.97.14.3,高雄市立中醫醫院
3.79.9.11,臺北市內湖區麗湖國民小學
3.76.48.6,南投縣草屯地政事務所
3.82.7.77,新北市新店區大豐國民小學
21450895,有限責任國立苑裡高級中學員生消費合作社
3.82.7.61,新北市雙溪區雙溪國民小學
3.97.8.18,高雄市仁武區八卦國民小學
3.87.7.87,臺中市大甲區大甲國民小學
3.97.8.45,高雄市路竹區三埤國民小學
3.76.57.96.3,基隆市立信義國民中學
3.95.7.28,臺南市南區永華國民小學
3.76.50.3.56,嘉義縣番路鄉衛生所
3.76.58.82,新竹市北區區公所
3.76.45.98.14,苗栗縣泰安鄉士林國民小學
3.87.6.6,臺中市立光榮國民中學
3.87.16.25,臺中市東勢地政事務所
A.10.9H,國立南投特殊教育學校
3.79.6.5,臺北市立興雅國民中學
3.76.44.97.90,新竹縣竹北市麻園國民小學
3.97.7.30,高雄市三民區正興國民小學
3.79.8.97,臺北市國語實驗國民小學
3.76.45.97.5,苗栗縣苗栗市文山國民小學
14875622,財團法人台灣建築中心
A.11.4.25,法務部矯正署八德外役監獄
22234925,台中市肉品市場股份有限公司
54205368,裕豐聯有限公司
3.76.58.34,新竹市動物保護及防疫所
3.92.4.10,國立臺東高級商業職業學校
3.76.56.96.4,澎湖縣立白沙國民中學
3.76.49.97.43,雲林縣大埤鄉仁和國民小學
3.80.8.17,桃園市大園區菓林國民小學
3.87.8.10,臺中市沙鹿區鹿峰國民小學
3.76.42.96.7,宜蘭縣立三星國民中學
3.97.5.97,高雄市立杉林國民中學
3.76.49.97.7,雲林縣斗六市保長國民小學
3.76.55.97.12,花蓮縣花蓮市鑄強國民小學
3.11.90.25,臺灣雲林地方法院檢察署
3.95.5.62,臺南市立安順國民中學
3.76.53.96.36,屏東縣立泰武國民中學
3.76.44.55.11,新竹縣湖口鄉清潔隊
3.82.4.1,新北市政府體育處
3.76.47.97.71,彰化縣埔心鄉舊館國民小學
3.82.8.31,新北市中和區錦和國民小學
3.15.6.54,交通部民用航空局民航人員訓練所
3.95.29.3,臺南市公共運輸處
3.76.55.98.11,花蓮縣吉安鄉北昌國民小學
3.76.47.96.3,彰化縣立彰安國民中學
3.76.53.97.64,屏東縣內埔鄉豐田國民小學
3.71.4.73,連江縣立敬恆國民中小學
3.76.57.97.8,基隆市信義區中興國民小學
3.76.47.96.26,彰化縣立大城國民中學
3.31.8,國軍退除役官兵輔導委員會臺東農場
3.1.6.4,內政部消防署花蓮港務消防隊
3.76.49.97.41,雲林縣大埤鄉大埤國民小學
3.87.8.24,臺中市后里區后里國民小學
3.76.60.97.9,嘉義市北園國民小學
3.80.7.93,桃園市蘆竹區大華國民小學
3.32.7,國軍退除役官兵輔導委員會雲林縣榮民服務處
3.87.7.58,臺中市北屯區東光國民小學
3.71.1.37,金門縣衛生局
3.76.47.98.7,彰化縣二林鎮萬興國民小學
3.97.7.85,高雄市楠梓區後勁國民小學
3.97.5.58,高雄市立旗津國民中學
3.11.94.50,法務部矯正署彰化少年輔育院
3.95.8.12,臺南市佳里區佳興國民小學
3.97.22,高雄市政府研究發展考核委員會
3.97.7.76,高雄市小港區華山國民小學
3.87.2.1,臺中市孔廟忠烈祠聯合管理所
3.82.13.31,新北市政府警察局金山分局
3.80.6.5,桃園市立觀音國民中學
3.92.37.4,國立臺東大學附屬特殊教育學校
3.95.13.32,臺南市政府警察局新化分局
3.76.44.97.61,新竹縣峨眉鄉峨眉國民小學
3.76.47.97.42,彰化縣花壇鄉花壇國民小學
3.76.48.96.21,南投縣立宏仁國民中學
3.76.50.96.15,嘉義縣立民和國民中學
3.97.9.93,高雄市立前金幼兒園
3.82.13.30,新北市政府警察局蘆洲分局
3.79.8.7,臺北市士林區雨農國民小學
10813630,保證責任臺南市善化雜糧生產合作社
02899043,大千綜合醫院
3.97.9.4,高雄市仁武區烏林國民小學
3.79.13.23,臺北市政府警察局大安分局
3.95.9.64,臺南市立仁德幼兒園
3.80.5.94,桃園市立大崗國民中學
3.76.57.96.8,基隆市立成功國民中學
3.79.8.49,臺北市中正區河堤國民小學
3.79.46,臺北市信義區公所
3.95.5.76,臺南市立六甲國民中學
14030048A,財團法人豐年社
3.10.90.35,中國醫藥大學
3.76.45.98.31,苗栗縣公館鄉仁愛國民小學
3.79.7.18,臺北市大安區仁愛國民小學
3.79.8.12,臺北市內湖區西湖國民小學
3.79.8.9,臺北市北投區明德國民小學
3.76.45.97.92,苗栗縣大湖鄉南湖國民小學
3.76.47.96.28,彰化縣立草湖國民中學
3.1.1.16,內政部警政署保安警察第五總隊
3.76.74,新竹縣議會
3.76.47.25,彰化縣動物防疫所
3.87.7.88,臺中市和平區白冷國民小學
3.79.6.27,臺北市立蘭州國民中學
13801308,有限責任國立大里高中員生消費合作社
3.87.6.2,臺中市立中平國民中學
3.13.30.89.3,臺灣糖業股份有限公司量販事業部屏東量販店
3.76.47.4,彰化縣彰化地政事務所
3.80.7.38,桃園市中壢區龍岡國民小學
3.95.9,臺南市歸仁區文化國民小學
5.4.28,臺灣高雄地方法院
3.76.45.98.44,苗栗縣頭份市建國國民小學
3.82.6.13,新北市立佳林國民中學
3.76.57.97.25,基隆市七堵區華興國民小學
3.76.56.42,澎湖縣政府公共車船管理處
59360114,有限責任國立彰化師範大學附屬高級工業職業學校員生消費合作社
3.76.42.97.58,宜蘭縣蘇澳鎮永樂國民小學
3.45.7.4,行政院農業委員會農糧署東區分署
3.76.50.97.25,嘉義縣民雄鄉興中國民小學
3.76.50.4,嘉義縣朴子地政事務所
3.76.50.96.11,嘉義縣立梅山國民中學
00965117,中華民國養雞協會
A.25.6,國立歷史博物館
3.76.50.97.24,嘉義縣民雄鄉三興國民小學
3.79.98.40.14,臺北市私立開平餐飲職業學校
3.97.8.6,高雄市大寮區忠義國民小學
3.76.49.97.1,雲林縣斗六市鎮西國民小學
3.7.2,財政部賦稅署
3.95.8.99,臺南市永康區五王國民小學
3.95.7.42,臺南市中西區忠義國民小學
3.95.12.3,臺南市政府家庭暴力暨性侵害防治中心
3.79.5.13,臺北市立中山女子高級中學
A.21.100.11,衛生福利部北區兒童之家
3.95.8.78,臺南市後壁區安溪國民小學
3.82.16,新北市政府地政局
3.95.5.54,臺南市立中山國民中學
3.95.7.82,臺南市玉井區層林國民小學
3.97.14.54,高雄市杉林區衛生所
3.97.13.23,高雄市政府警察局新興分局
3.80.7.41,桃園市中壢區華勛國民小學
3.76.48.96.11,南投縣立中寮國民中學
3.87.5.56,臺中市立東峰國民中學
3.97.5.55,高雄市立鼎金國民中學
3.82.8.57,新北市泰山區同榮國民小學
3.97.6.14,高雄市立鳳甲國民中學
19321755,交大華廈社區公寓大廈管理委員會
3.13.31.63,台灣電力股份有限公司蘭陽發電廠
3.79.9.66,臺北市立南海實驗幼兒園
3.76.60.4,嘉義市地政事務所
3.80.5.74,桃園市立平興國民中學
3.76.57.24,基隆市立體育場
31463602,馬偕學校財團法人馬偕醫學院
3.82.8.73,新北市蘆洲區成功國民小學
3.87.8.94,臺中市大里區益民國民小學
3.95.5.90,臺南市立南化國民中學
3.10.90.92,萬能學校財團法人萬能科技大學
3.97.6.2,高雄市立梓官國民中學
3.76.45.97.64,苗栗縣三灣鄉三灣國民小學
3.76.47.98.79,彰化縣員林市育英國民小學
3.92.1.61,國立內壢高級中學
3.82.7.95,新北市三重區三光國民小學
3.97.5,高雄市立中正高級中學
3.15.83.5,中華郵政股份有限公司基隆郵局
3.76.57.97.13,基隆市仁愛區成功國民小學
3.45.24.3,行政院農業委員會畜產試驗所宜蘭分所
3.76.47.97.85,彰化縣永靖鄉永靖國民小學
3.79.76.3,臺北市勞動檢查處
3.87.8.47,臺中市豐原區豐田國民小學
3.97.9.2,高雄市鳳山區五福國民小學
3.76.56.18,澎湖縣政府警察局
3.92.4.13,國立羅東高級商業職業學校
3.76.42.96.6,宜蘭縣立礁溪國民中學
3.95.8.92,臺南市永康區大灣國民小學
5.4.40,臺灣橋頭地方法院
3.76.53.97.62,屏東縣內埔鄉泰安國民小學
3.97.8.15,高雄市鳥松區仁美國民小學
74142905,臺南市佳里區農會
3.80.9.55,桃園市立八德幼兒園
3.82.8.2,新北市五股區更寮國民小學
3.82.8.77,新北市汐止區長安國民小學
3.97.6.15,高雄市立溪埔國民中學
3.76.45.13,苗栗縣政府稅務局
3.79.8.8,臺北市松山區民族國民小學
3.76.42.97.29,宜蘭縣礁溪鄉三民國民小學
3.76.47.97.65,彰化縣大村鄉大村國民小學
3.76.45.96.17,苗栗縣立南庄國民中學
3.76.44.22,新竹縣家畜疾病防治所
3.79.6.80,臺北市立重慶國民中學
3.76.47.97.14,彰化縣鹿港鎮文開國民小學
52600770,中國醫藥大學附設醫院
3.92.1.21,國立竹山高級中學
61609604,財團法人南投縣私立南投仁愛之家
3.95.16.27,臺南市新化地政事務所
3.80.8.58,桃園市新屋區頭洲國民小學
3.95.8.49,臺南市新營區新進國民小學
54207176,港都汽車客運股份有限公司
04208592,財團法人中國生產力中心
3.79.8.77,臺北市文山區興隆國民小學
3.76.47.97.89,彰化縣社頭鄉社頭國民小學
3.79.98.40.5,臺北市私立開南高級商工職業學校
44811105,桃園市新屋區農會
3.97.7.71,高雄市三民區河濱國民小學
3.76.53.6,屏東縣東港地政事務所
3.76.47.97.74,彰化縣埔心鄉梧鳳國民小學
3.11.90.38,臺灣苗栗地方法院檢察署
3.76.50.53,嘉義縣布袋鎮公所
3.76.45.3.3,苗栗縣政府衛生局
3.80.8.1,桃園市大溪區福安國民小學
3.82.8.66,新北市鶯歌區永吉國民小學
3.76.53.97.26,屏東縣長治鄉長興國民小學
3.76.44.97.66,新竹縣尖石鄉新樂國民小學
3.76.47.97.22,彰化縣和美鎮和東國民小學
91604802,恆春鎮農會
3.87.4.99,臺中市立長億高級中學
99328386,臺北市政府社會局委託天主教耕莘醫療財團法人永和耕莘醫院經營管理臺北市至善老人安養護中心
3.76.55.97.79,花蓮縣富里鄉東里國民小學
3.82.6.14,新北市立三多國民中學
3.76.47.98.12,彰化縣大城鄉大城國民小學
3.76.49.97.42,雲林縣大埤鄉舊庄國民小學
78587421,有限責任新北市立新北高級工業職業學校員生消費合作社
3.11.90.33,臺灣基隆地方法院檢察署
3.76.47.96.11,彰化縣立北斗國民中學
3.95.7.27,臺南市安南區青草國民小學
3.76.57.99.56,基隆市立過港幼兒園
3.76.53.98.33,屏東縣瑪家鄉佳義國民小學
3.92.1.70,國立臺東女子高級中學
3.97.8.49,高雄市湖內區海埔國民小學
3.76.48.97.46,南投縣竹山鎮秀林國民小學
3.79.8.36,臺北市南港區修德國民小學
3.95.5.82,臺南市立東山國民中學
3.79.5.24,臺北市立和平高級中學
3.10.94.26,育英醫護管理專科學校
3.76.45.96.33,苗栗縣立泰安國民中小學
3.76.48.97.1,南投縣南投市南投國民小學
3.95.5.95,臺南市立後港國民中學
3.80.8.36,桃園市龜山區南美國民小學
3.76.45.98.7,苗栗縣泰安鄉泰興國民小學
3.79.7.15,臺北市大安區大安國民小學
3.87.5.83,臺中市立大道國民中學
3.82.7.87,新北市坪林區坪林國民小學
3.31.87,國軍退除役官兵輔導委員會新竹榮譽國民之家
3.76.49.96.20,雲林縣立臺西國民中學
3.87.8.58,臺中市烏日區烏日國民小學
7.1.4.22,審計部教育農林審計處
3.87.8.78,臺中市大甲區東明國民小學
3.80.7.99,桃園市大溪區美華國民小學
3.97.8.80,高雄市內門區內門國民小學
A.7.9,財政部國有財產署
3.97.21.2,高雄市政府公務人力發展中心
3.76.53.97.15,屏東縣萬丹鄉萬丹國民小學
3.80.7.62,桃園市八德區八德國民小學
3.97.7.88,高雄市楠梓區油廠國民小學
3.87.7.94,臺中市大雅區上楓國民小學
08149429,慈濟學校財團法人慈濟科技大學
48704443,財團法人高等教育評鑑中心基金會
3.92.5.43,國立員林高級家事商業職業學校
3.87.7.77,臺中市和平區博愛國民小學
3.76.42.97.5,宜蘭縣宜蘭市育才國民小學
3.80.5.80,桃園市立富岡國民中學
3.76.47.95.1,彰化縣立二林高級中學
3.76.55.96.7,花蓮縣立豐濱國民中學
3.79.6.45,臺北市立至善國民中學
71610502,臺南市新營區農會
3.76.45.96.9,苗栗縣立南和國民中學
3.87.7.60,臺中市西屯區長安國民小學
3.95.8.96,臺南市永康區龍潭國民小學
3.80.7.54,桃園市平鎮區北勢國民小學
3.76.53.97.1,屏東縣屏東市中正國民小學
3.79.6.18,臺北市立萬華國民中學
3.76.53.96.14,屏東縣立高樹國民中學
3.76.49.23,雲林縣立體育場
3.76.47.98.80,彰化縣員林市饒明國民小學
3.79.8.64,臺北市萬華區萬大國民小學
3.87.8.72,臺中市后里區月眉國民小學
3.80.5.64,桃園市立新明國民中學
92501804,枋寮區漁會
3.80.16.26,桃園市大溪地政事務所
3.87.6.5,臺中市立鹿寮國民中學
93502400,成功鎮農會
3.82.8.87,新北市樹林區樹林國民小學
48300202,大華學校財團法人大華科技大學
18489072,台北市文山區垃圾焚化廠回饋經費管理委員會
91338501,林邊區漁會
3.80.8.16,桃園市大園區潮音國民小學
3.76.44.97.46,新竹縣橫山鄉沙坑國民小學
3.80.7.59,桃園市平鎮區義興國民小學
3.80.7.10,桃園市桃園區龍山國民小學
3.76.49.97.95,雲林縣崙背鄉陽明國民小學
3.76.50.98,嘉義縣竹崎鄉竹崎國民小學
3.87.6.10,臺中市立大華國民中學
3.93.50.67,嘉義市私立嘉華高級中學
3.82.13.21,新北市政府警察局三重分局
3.80.7.65,桃園市八德區茄苳國民小學
3.79.7.80,臺北市士林區士東國民小學
3.76.53.98.10,屏東縣恆春鎮大光國民小學
3.92.1.43,國立玉里高級中學
3.80.22,桃園市政府研究發展考核委員會
3.87.5.87,臺中市立豐南國民中學
3.80.16.24,桃園市楊梅地政事務所
3.79.12.19,臺北市立士林幼兒園
3.76.53.96.3,屏東縣立內埔國民中學
3.76.55.97.91,花蓮縣秀林鄉景美國民小學
3.82.5.79,新北市立碧華國民中學
3.97.7.37,高雄市鼓山區鼓岩國民小學
3.80.8.46,桃園市龍潭區高原國民小學
19614416,有限責任新北市立瑞芳高級工業職業學校員工消費合作社
3.82.7.11,新北市三峽區成福國民小學
3.82.7.4,新北市板橋區江翠國民小學
3.79.8.84,臺北市文山區萬芳國民小學
3.97.8.69,高雄市美濃區龍山國民小學
3.80.5.96,桃園市立龜山國民中學
3.10.90.88,文藻學校財團法人文藻外語大學
3.76.55.98.12,花蓮縣秀林鄉西寶國民小學
3.79.8.75,臺北市文山區興德國民小學
3.76.49.96.14,雲林縣立北港國民中學
3.79.5.28,臺北市立成淵高級中學
3.80.7.37,桃園市中壢區自立國民小學
3.97.6.8,高雄市立鳥松國民中學
3.93.55.79,彰化縣私立大慶高級商工職業學校
3.95.5.94,臺南市立西港國民中學
3.76.80,嘉義縣議會
3.76.50.97.32,嘉義縣新港鄉新港國民小學
3.95.9.11,臺南市七股區光復生態實驗小學
3.76.56.13,澎湖縣政府稅務局
1011196165,宜蘭縣蘭陽戲劇團戲曲發展基金
3.97.9.32,高雄市林園區王公國民小學
3.76.58.96.2,新竹市立育賢國民中學
3.79.2.44,臺北市文山區戶政事務所
3.87.16.22,臺中市中興地政事務所
3.76.42.97.16,宜蘭縣蘇澳鎮馬賽國民小學
3.76.56.97.38,澎湖縣七美鄉七美國民小學
3.76.57.97.26,基隆市七堵區五堵國民小學
3.76.53.96.26,屏東縣立佳冬國民中學
3.79.8.30,臺北市士林區蘭雅國民小學
3.76.57.3.11,基隆市立醫院
04123721,財團法人臺灣基督長老教會雙連教會
3.11.90.32,臺灣宜蘭地方法院檢察署
3.82.65,新北市石碇區公所
3.82.9.75,新北市立蘆洲幼兒園
3.79.2.35,臺北市大同區戶政事務所
3.97.7.91,高雄市鳳山區文山國民小學
3.95.7.47,臺南市仁德區仁德國民小學
3.76.45.96.18,苗栗縣立頭份國民中學
3.97.8.90,高雄市杉林區新庄國民小學
3.76.45.19,苗栗縣政府消防局
3.76.53.98.96,屏東縣瑪家鄉長榮百合國民小學
3.76.42.97.14,宜蘭縣羅東鎮竹林國民小學
33779326,新北市淡水區漁會
3.82.7.54,新北市瑞芳區瑞濱國民小學
3.80.5.95,桃園市立迴龍國民中小學
3.82.2.58,新北市淡水戶政事務所
3.76.49.96.6,雲林縣立虎尾國民中學
3.10.99.77,環球學校財團法人環球科技大學
3.95.8.24,臺南市七股區三股國民小學
3.82.5.82,新北市立柑園國民中學
3.97.5.81,高雄市立翠屏國民中小學
3.76.50.96.9,嘉義縣立六嘉國民中學
3.82.7.58,新北市瑞芳區瑞亭國民小學
3.95.8,臺南市下營區賀建國民小學
3.76.42.96.13,宜蘭縣立文化國民中學
3.76.56.97.36,澎湖縣望安鄉花嶼國民小學
3.97.7.93,高雄市鳳山區五甲國民小學
7.1.4.24,審計部臺灣省澎湖縣審計室
3.76.42.96.5,宜蘭縣立蘇澳國民中學
5.7,智慧財產法院
3.76.53.98.73,屏東縣九如鄉三多國民小學
3.87.7.21,臺中市西屯區永安國民小學
3.97.8.25,高雄市岡山區兆湘國民小學
3.76.50.98.46,嘉義縣阿里山鄉山美國民小學
33818025,能仁學校財團法人新北巿能仁高級家事商業職業學校
3.97.7.22,高雄市新興區信義國民小學
66557767,有限責任國立嘉義高級工業職業學校員生消費合作社
55838903,臺中縣工業會
3.76.45.97.37,苗栗縣通霄鎮通霄國民小學
3.76.47.96.31,彰化縣立萬興國民中學
3.76.55.6,花蓮縣玉里地政事務所
3.87.7.98,臺中市和平區平等國民小學
3.79.6.33,臺北市立新興國民中學
3.95.8.4,臺南市六甲區林鳳國民小學
3.95.7.95,臺南市麻豆區北勢國民小學
